Job_Title,Average_Salary,Years_Experience,Education_Level,AI_Exposure_Index,Tech_Growth_Factor,Automation_Probability_2030,Risk_Category,Skill_1,Skill_2,Skill_3,Skill_4,Skill_5,Skill_6,Skill_7,Skill_8,Skill_9,Skill_10
Graphic Designer,0.25660138864513454,0.1391412366130132,High School,0.07621847738912835,0.044834398464193126,0.2490799914677397,Medium,0.3183242290957712,0.013450319539257927,0.42144334556341534,0.022417199232096563,0.24210575170664295,0.31832422909577124,0.3900592666384803,0.31832422909577124,0.3586751877135451,0.15243695477825667
Construction Worker,0.09676905390185651,0.0967049973108918,Master's,0.3084889414217447,0.25707411785145395,0.41547332178012764,High,0.3645778398620619,0.22435559376126887,0.018696299480105705,0.07478519792042297,0.20565929428116314,0.3365333906419033,0.27577041733155966,0.3038148665517183,0.22435559376126887,0.28979264194163895
Marketing Manager,0.14640913489272764,0.4175301901555388,Master's,0.25867893144636334,0.40728172185172096,0.36692047013668566,Medium,0.23666370323816216,0.022015228208201124,0.0880609128328045,0.011007614104100576,0.35774745838326844,0.18162563271765936,0.29720558081071535,0.2696865455504639,0.04403045641640225,0.22015228208201135
HR Specialist,0.15615405405740185,0.3971267488967439,Bachelor's,0.17275013577008355,0.08226196941432547,0.2696364553025114,Medium,0.06992267400217672,0.3948574531887624,0.17275013577008352,0.34961337001088333,0.25912520365512537,0.30436928683300435,0.3167085822451532,0.20565492353581377,0.22210731741867887,0.20976802200653005
Truck Driver,0.24323513299687383,0.04629378741775465,PhD,0.013425198351148856,0.1790026446819846,0.3977836548488547,High,0.2685039670229768,0.3535302232469196,0.2953543637252745,0.44303154558791186,0.12530185127738921,0.16110238021378612,0.17005251244788536,0.21032810750133188,0.3759055538321676,0.10740158680919075
UX Researcher,0.07644339572714365,0.047486480681089585,High School,0.41772274172465124,0.08262647638509588,0.17851399219002195,Medium,0.44526490051968315,0.08262647638509585,0.3901805829296192,0.2249276301594276,0.1147589949792998,0.39936130252796326,0.20656619096273962,0.2341083497577716,0.1652529527701917,0.2708312281511475
Chef,0.18350123882856406,0.26438652895942066,Master's,0.18688822765819046,0.46482456622678137,0.18635578256514723,Medium,0.3162723852677069,0.15813619263385348,0.36898444947899134,0.06229607588606349,0.46482456622678137,0.21564026268252745,0.11500814009734797,0.0335440408617265,0.0814640992356215,0.24918430354425397
HR Specialist,0.27864158223466723,0.4357328731421173,High School,0.0653599309713176,0.19607979291395278,0.23723234204404173,Medium,0.41394622948501136,0.10893321828552932,0.1568638343311622,0.16557849179400458,0.26579705261669156,0.15686383433116222,0.23093842276532217,0.3398716410508515,0.3093703399309033,0.1960797929139528
HR Specialist,0.3827735050236489,0.2657492133291155,High School,0.30826908746177395,0.297259477195282,0.15902770384932785,Medium,0.5449757081913502,0.06605766159895154,0.12661051806465715,0.027524025666229808,0.3523075285277416,0.1211057129314112,0.09908649239842729,0.049543246199213645,0.055048051332459616,0.31927869772826584
AI Engineer,0.12971401845290054,0.18847541353914735,High School,0.24292386633934543,0.29150863960721446,0.11471404799357977,Low,0.012146193316967282,0.19433909307147634,0.5890903758729125,0.3522396061920508,0.1518274164620909,0.31580102624114903,0.20648528638844363,0.3218741228996327,0.07895025656028726,0.07895025656028723
Truck Driver,0.26921903052795815,0.21354195770555603,Bachelor's,0.3880769178035638,0.30137888297510806,0.3165166350880131,High,0.07844107913050757,0.30137888297510806,0.0660556455835853,0.09495499052640391,0.39633387350151195,0.10734042407332617,0.2724795380322895,0.40459082919946016,0.15275368041204107,0.008256955697948173
Research Scientist,0.09589435010537578,0.2215979311246002,Bachelor's,0.33336638763557036,0.34541577514047056,0.08479198614559356,Low,0.04418108751796717,0.32131700013067027,0.3695145501502707,0.24098775009800266,0.3775474751535375,0.33336638763557036,0.26910298760943635,0.2329548250947359,0.14057618755716822,0.06426340002613404
Lawyer,0.05936096181574413,0.07186394982692962,Bachelor's,0.13337949087878131,0.36262549082668677,0.301030100941694,Medium,0.31260818174714367,0.03751298180965726,0.12087516360889554,0.04584919998958108,0.2709270908475246,0.3209443999270676,0.38763414536645824,0.1833967999583243,0.3751298180965725,0.36679359991664867
Customer Support,0.39670197159034576,0.2588869663460075,Bachelor's,0.3628732311616537,0.15849635384072233,0.33367653440152073,High,0.2711121842012355,0.13764157044062728,0.2627702708411975,0.2544283574811595,0.2335735740810645,0.15849635384072233,0.22940261740104548,0.2502574008011405,0.22940261740104548,0.18352209392083638
Mechanic,0.26321479890870997,0.3399481401586818,High School,0.23266050712460176,0.06703777323929205,0.22345924413097354,Medium,0.2996982803638938,0.1971699212920354,0.2129435149953982,0.37462285045486726,0.33518886619646016,0.3588492567515044,0.31941527249309737,0.04337738268424778,0.05915097638761063,0.20900011656955755
Truck Driver,0.09522604069698985,0.1569227651051793,PhD,0.19857862638764504,0.1613451339399616,0.3631414695514806,High,0.31027910373069534,0.29786793958146757,0.2151268452532821,0.33923848674556023,0.17789335280559868,0.3723349244768345,0.028959383014864906,0.3930201980588808,0.2689085565666027,0.15720807922355232
Doctor,0.16733260297357097,0.30477942627239085,Bachelor's,0.21212648068558398,0.08396673193804365,0.019641340804220746,Low,0.2739967042188793,0.22980368740938267,0.29609321262362764,0.410995056328319,0.23422298909033235,0.25631949749508065,0.039773715128547014,0.318189721028376,0.1767720672379867,0.4330915647330673
HR Specialist,0.36195143380202305,0.35729180096232643,High School,0.22449834827132842,0.05180731113953733,0.283021421965991,Medium,0.34538207426358214,0.07771096670930598,0.1295182778488433,0.3410647983352874,0.08202824263760077,0.39718938540311954,0.18132558898838064,0.038855483354652984,0.35401662612017176,0.15973920934690675
UX Researcher,0.1740847236317996,0.1517571444440853,High School,0.05378947675295911,0.0,0.277097304484941,Medium,0.25427752646853397,0.28850719349314435,0.3863062421348881,0.3178469080856675,0.08312919134548229,0.17603828755513892,0.4449856713199345,0.37652633727071383,0.27383733619688283,0.127138763234267
Data Scientist,0.41366414201977764,0.3552386353395571,Master's,0.36728585862498553,0.18812202514938287,0.25879220390920393,Medium,0.044790958368900693,0.27770394188718417,0.201559312660053,0.264266654376514,0.07614462922713117,0.331453091929865,0.3852022419725458,0.09854010841158148,0.044790958368900666,0.008958191673780144
Marketing Manager,0.06348537130311012,0.032806582229776754,PhD,0.290174219822375,0.26163249328246935,0.17970716710311027,Medium,0.18552122250938732,0.2806603109757398,0.23784772116588113,0.4709384879084447,0.06659736192644673,0.33298680963223365,0.19027817693270496,0.20454904020265782,0.34250071847886887,0.328229855208916
Data Scientist,0.31017790752366536,0.47210786164172697,Bachelor's,0.07738463645170919,0.059526643424391644,0.35715986054635,Medium,0.34525453186147154,0.16072193724585748,0.04762131473951334,0.05357397908195247,0.5297871264770857,0.11310062250634415,0.1904852589580533,0.1369112798761008,0.2083432519853708,0.04166865039707417
Doctor,0.24535179878788868,0.37887719458339997,High School,0.028485952037196345,0.32555373756795847,0.027129478130663222,Low,0.2197487728583719,0.3581091113247543,0.2645124117739662,0.21567935113877248,0.1302214950271834,0.13429091674678287,0.2726512552131652,0.4028727502403486,0.26858183349356574,0.22788761629757093
Truck Driver,0.032960196294747696,0.408821125707264,PhD,0.13491097148339712,0.23711625291021315,0.30434461580429656,High,0.3924682806789734,0.2575573091955763,0.3066158442804479,0.0694995913702349,0.16761666153997823,0.17170487279705088,0.33523332307995646,0.0,0.12264633771217918,0.4006447031931187
Mechanic,0.04269158058881967,0.2466149994193697,PhD,0.18117981957343027,0.057214679865293765,0.33904995475729643,Medium,0.00953577997754897,0.3528238591693115,0.3671275291356349,0.11442935973058753,0.3194486292478902,0.042911009898970336,0.1239651397081365,0.37666330911318396,0.4100385390346053,0.2908412893152433
Retail Worker,0.04570562437904279,0.08846240349302682,Bachelor's,0.08209311044152885,0.030784916415573352,0.3876619104183308,High,0.11800884625969774,0.17444785968824886,0.194971137298631,0.17957867909084438,0.12313966566229329,0.26167178953237324,0.425858010415431,0.14366294327267554,0.48229702384398204,0.44638128802581317
HR Specialist,0.360851222628748,0.03299183474459593,PhD,0.377921466999346,0.2726775141640851,0.2551368553582083,Medium,0.1865688254806898,0.23919080189832023,0.19135264151865614,0.2583260660501859,0.3013804103918835,0.32051567454374913,0.25354225001221947,0.3444347547335811,0.06697342453152967,0.1004601367972945
Software Engineer,0.1602812742313146,0.13097882490056595,High School,0.1519354368846565,0.009495964805291038,0.16354161609112336,Medium,0.10445561285820132,0.4558063106539694,0.2706349969507943,0.44156236344603295,0.27538297935343986,0.2279031553269847,0.14718745448201095,0.2896269265613764,0.06647175363703722,0.42731841623809635
HR Specialist,0.26083872126581364,0.40796491565041576,High School,0.1352112291869949,0.40140833664889114,0.27230039211269813,Medium,0.28309851111027057,0.05070421094512309,0.2028168437804923,0.21549289651677314,0.09718307097815258,0.033802807296748734,0.3295773711433001,0.05070421094512309,0.24929570381352187,0.39718298573679756
Research Scientist,0.1272200234463889,0.31731033754878385,PhD,0.15156234946447794,0.4600999894457366,0.0,Low,0.010825882104605576,0.324776463138167,0.19486587788290013,0.21110470103980855,0.3031246989289559,0.10284587999375287,0.11367176209835846,0.25982117051053355,0.4059705789227087,0.33560234524277255
Doctor,0.45493582019985435,0.15712105390042205,PhD,0.24491244276728283,0.0968258494661351,0.012656973786422903,Low,0.44425977990344323,0.15378223150503806,0.10252148767002534,0.39299903606843056,0.3531295686411985,0.3588252068450888,0.13099967868947687,0.13099967868947685,0.12530404048558655,0.09682584946613502
Chef,0.3485398833014905,0.39379726405772714,High School,0.35952231700085086,0.30453655087130893,0.2678793734516144,Medium,0.16918697270628277,0.2749288306477095,0.14803860111799735,0.22417273883582467,0.2030243672475393,0.07613413771782723,0.1649572983886257,0.4060487344950786,0.10574185794142672,0.054985766129541876
Financial Analyst,0.028348711628918888,0.37720814710361494,Bachelor's,0.41151612619732464,0.3021257635372763,0.30096819356203774,Medium,0.09897223288290086,0.32296202309157124,0.16669007643435932,0.4323523857516195,0.32817108798014494,0.1041812977714746,0.031254389331442374,0.020836259554294908,0.19273540087722799,0.1406447519914907
Research Scientist,0.03973207652807663,0.30948837404328106,PhD,0.3769568395847163,0.04487581423627574,0.05983441898170106,Low,0.06731372135441366,0.1436026055560824,0.33208102534844053,0.2154039083341236,0.17052809409784786,0.17501567552147543,0.20642874548686846,0.35451893246657845,0.3993947467028542,0.4308078166682472
HR Specialist,0.11415999398100658,0.33107030429523265,Master's,0.13357967060259823,0.2880311647368524,0.19944186930249044,Medium,0.10435911765827986,0.3506466353318204,0.016697458825324748,0.3756928235698075,0.19202077649123495,0.26715934120519647,0.27550807061785887,0.3756928235698075,0.26715934120519647,0.25463624708620286
Nurse,0.030936637920345945,0.39763134574840026,High School,0.2725582133584488,0.0786225615457064,0.1048300820609419,Low,0.2673167092554017,0.35642227900720236,0.020966016412188333,0.04193203282437675,0.3773882954193907,0.036690528721329656,0.036690528721329656,0.005241504103047068,0.5031843938925209,0.3878713036254849
Graphic Designer,0.15408632754940282,0.1845485261062486,Bachelor's,0.40756832188541514,0.3993346184129825,0.2881796215351421,Medium,0.3211144354248725,0.144089810767571,0.16879092118486885,0.22642684549189732,0.3416986941059541,0.028817962153514204,0.1729077729210852,0.0329348138897305,0.20995943854703206,0.37051665625946834
Data Scientist,0.22155416143604537,0.10494361820547393,Master's,0.26955517933348866,0.16521123894633177,0.15941435336926754,Medium,0.05217197019357847,0.26955517933348866,0.33477014207546163,0.2782505076990851,0.23042620168830483,0.01739065673119281,0.4217234257314258,0.3478131346238564,0.1260822613011479,0.426071089914224
Security Guard,0.21338223517493649,0.17703267737633255,PhD,0.2481408027891594,0.3208717277446027,0.4040606941969072,High,0.28236712041525036,0.0556177661423978,0.14546184991088654,0.39788094240330735,0.09412237347175012,0.15829671902067066,0.18396645724023888,0.18824474694350024,0.26097567189894355,0.4021592321065687
Mechanic,0.008304944443646626,0.26806997455859893,High School,0.049099132182311794,0.08183188697051962,0.27277295656839895,Medium,0.26595363265418887,0.1186562361072535,0.3355107365791305,0.3518771139732345,0.34778551962470855,0.37642668006439045,0.10228985871314958,0.3109611704879747,0.18821334003219523,0.34369392527618253
Teacher,0.08928971005708128,0.20074052510871376,Master's,0.3492885136891619,0.29555181927544466,0.01990247941248786,Low,0.2462931827295372,0.43884967104535727,0.42093743957411806,0.017912231471239062,0.0716489258849563,0.058214752281526984,0.32689822435011306,0.36720074516040097,0.09403921522400512,0.22838095125829816
Financial Analyst,0.08149973610644554,0.1802829616755032,Bachelor's,0.34696275442458197,0.25665737998530724,0.2587697864049395,Medium,0.2423986366527901,0.14258743332517068,0.2709161233178242,0.32795109664789257,0.413503556642995,0.3041865244270308,0.36122149775709905,0.07604663110675774,0.2186340644319284,0.00475291444417236
Marketing Manager,0.08496351624660724,0.17059259648201522,Bachelor's,0.3283132061385692,0.44524667681805963,0.14491754913270183,Medium,0.17989764719921603,0.35979529439843205,0.08994882359960799,0.2518567060789024,0.3283132061385692,0.27884135315878483,0.0854513824196276,0.1619078824792944,0.35080041203847123,0.24735926489892202
Research Scientist,0.19153875413506224,0.14934397443051348,Bachelor's,0.36572679960539073,0.019248778926599527,0.10159077766816413,Low,0.09624389463299755,0.4619706942383882,0.1780512050710454,0.15880242614444598,0.07218292097474815,0.14917803668114618,0.42347313638518924,0.48121947316498775,0.17805120507104547,0.2165487629242445
Graphic Designer,0.39975471769030424,0.13820828705439295,High School,0.39635065431932015,0.26274931016674036,0.2028761151946583,Medium,0.18258850367519242,0.3117364696893529,0.0,0.2761094445819983,0.1603216129830958,0.3518168729351269,0.04008040324577396,0.2627493101667403,0.21376215064412774,0.285016200858837
Research Scientist,0.06777749651221636,0.06973068102020288,High School,0.29321751368995297,0.28310656494202363,0.0786407124838955,Low,0.30332846243788236,0.3437722574296001,0.40443794991717646,0.1364978080970471,0.41960437303907067,0.25277371869823534,0.040443794991717665,0.03033284624378824,0.16683065434083533,0.3943270011692472
Lawyer,0.1378162623099399,0.3009022541144761,PhD,0.34468353208813235,0.22688029960231496,0.20845839493375096,Medium,0.06544624026989858,0.1439817285937768,0.18761255544037578,0.039267744161939115,0.09598781906251785,0.26178496107959415,0.32286811866483284,0.4363082684659903,0.405766689673371,0.2792372918182338
